Tweets,team,id,account,len,date,likes,retweets,#hashtag
"5RSN: Raising Your Game on Youth Sports Specialization 

https://t.co/3dgPpTGo69",Miami Heat,1098947038832660481,@EthanJSkolnick,80,2019-02-22 14:06:06,0,2,0
"@NoahCoslov You have a daughter too, so you know.",Miami Heat,1098935195984633857,@EthanJSkolnick,49,2019-02-22 13:19:02,3,0,0
"@psresnick @getDeestweets @5ReasonsSports Working on that, but we should connect for sure. Following you now. Follo… https://t.co/AjakDbQfyn",Miami Heat,1098935138598170625,@EthanJSkolnick,140,2019-02-22 13:18:48,1,0,0
RT @CincoRazonesPod: #5RSN Este próximo miércoles estaremos grabando nuestro episodio desde FUTBOX en el Doral justo después del juego de v…,Miami Heat,1098928922966794240,@EthanJSkolnick,140,2019-02-22 12:54:07,0,4,1
Never seen someone have more fun at a Panthers game than my daughter does https://t.co/ZCA4ad7MjF,Miami Heat,1098922958809194496,@EthanJSkolnick,97,2019-02-22 12:30:25,121,6,0
"RT @SMarkTweets: Episode 23! ""Like Mike, if I could be like Mike..."" In this edition, it's  SYT After Dark! We're posting on Thursday night…",Miami Heat,1098765068186148864,@EthanJSkolnick,140,2019-02-22 02:03:00,0,8,0
RT @miaheatbeat: Don't let Tony Brothers win ... go to https://t.co/EfhGkueyeQ and get a #JustiseBetter shirt now! https://t.co/wejOy62L0d,Miami Heat,1098758568554258434,@EthanJSkolnick,138,2019-02-22 01:37:11,0,4,1
Somebody saw herself on the big screen tonight... https://t.co/ymIhUu2XUf,Miami Heat,1098742362086477824,@EthanJSkolnick,73,2019-02-22 00:32:47,36,2,0
RT @miaheatbeat: Can't believe the kid who mocked the Native American Vietnam Vet is getting minutes for the Sixers ... smfh https://t.co/b…,Miami Heat,1098740803969650689,@EthanJSkolnick,140,2019-02-22 00:26:35,0,3,0
"Some news...

We are on target for a March launch of our FREE @5ReasonsSports website, featuring podcasts (Apple/An… https://t.co/t7w6qzPMDZ",Miami Heat,1098703549582753792,@EthanJSkolnick,140,2019-02-21 21:58:33,68,21,0
"Nice story from @TheMapleRick on former Miami Heat staffer Rich Fernando, now with the 76ers.

https://t.co/5gnWkidG7U",Miami Heat,1098699725073797120,@EthanJSkolnick,118,2019-02-21 21:43:21,21,9,0
"RT @5ReasonsSports: Will the Miami Heat make the playoffs?

(Sponsored by @BruntInsurance)",Miami Heat,1098663610354728962,@EthanJSkolnick,90,2019-02-21 19:19:51,0,1,0
"RT @5ReasonsSports: New Heat/NBA episode on Android/Apple...

@MrMichaelLee on Wade, LeBron, Top 4 In The East, KD 

https://t.co/vLj5RXjB6M",Miami Heat,1098663486064943106,@EthanJSkolnick,140,2019-02-21 19:19:21,0,2,0
RT @5ReasonsSports: Justise likes it. So shouldn’t you all get one? @miaheatbeat @5ReasonsSports #justisebetter https://t.co/K20njFtKNj,Miami Heat,1098663406998077442,@EthanJSkolnick,135,2019-02-21 19:19:03,0,8,1
RT @ChamberPod: Getting everybody ready for the @SpartanRace in April in Boca https://t.co/hxFYsFtMxq,Miami Heat,1098636358908866560,@EthanJSkolnick,101,2019-02-21 17:31:34,0,2,0
"RT @CraigMish: Marlins P Adam Conley deep dives into his pen role, and how he flipped his reverse splits. Also we talk Spring Baseball Auto…",Miami Heat,1098563427298099200,@EthanJSkolnick,140,2019-02-21 12:41:46,0,5,0
RT @fswisconsin: And we're back! https://t.co/3T0HmJE0YH,Milwaukee Bucks,1099435319479492613,@Bucks,56,2019-02-23 22:26:21,0,2,0
Bucks and @gruber_law host @sowisconsin basketball clinic and you MUST see the photos 😍👉 https://t.co/2YcCRBBSba… https://t.co/DNwI9BeUE4,Milwaukee Bucks,1099430430166736897,@Bucks,137,2019-02-23 22:06:55,42,1,0
"THAT IS RIDICULOUS!! 
 
Five hours from tip on @FSWisconsin!!

#FearTheDeer https://t.co/eUTmg05oPc",Milwaukee Bucks,1099407548778758145,@Bucks,99,2019-02-23 20:36:00,286,44,1
"Statue of Liberty coming in!!

@PlanetPat5 takes flight again tonight at 7:30pm/ct on @FSWisconsin!! https://t.co/ex4btiOWj7",Milwaukee Bucks,1099389681417052160,@Bucks,124,2019-02-23 19:25:00,149,15,0
"""I think every game matters. At the end of the day, every team has a chance to beat us if we are not focused."" https://t.co/OzuMSEoFkb",Milwaukee Bucks,1099376846968303617,@Bucks,134,2019-02-23 18:34:00,109,12,0
RT @fswisconsin: What takes @Giannis_an34 back to the playground? @Olskool888 sits down with the All Star – catch it all tonight on @Bucks…,Milwaukee Bucks,1099367093772922882,@Bucks,139,2019-02-23 17:55:15,0,19,0
"""We just try to weather the storm and compete.""

@Ebled2 on the Celtics win and more: https://t.co/VURSp1qAAQ",Milwaukee Bucks,1099364140638969856,@Bucks,109,2019-02-23 17:43:30,111,9,0
"""It's hard to put into words how important Brook is to us defensively."" https://t.co/ymhu9AOECG",Milwaukee Bucks,1099349782747860994,@Bucks,95,2019-02-23 16:46:27,256,29,0
"Saturday Night’s Alright For Basketball!!

📻 @620wtmj 
📺 @fswisconsin  
🦌📲 https://t.co/TdJIhCeB8R    
📱💻🖥… https://t.co/7RFKVwLNkE",Milwaukee Bucks,1099330011604156419,@Bucks,131,2019-02-23 15:27:53,125,14,0
"RT @nbagleague: 🗣 from @XavierMunford who tallied 9 PTS &amp; 3 REB on 57.1% shooting from the field in @USABasketball’s win over Panama 🇺🇸 

@…",Milwaukee Bucks,1099168370451197953,@Bucks,144,2019-02-23 04:45:35,0,8,0
"RT @nbagleague: ""There goes Christian Wood!""

@Bucks assignee @Chriswood_5 wastes no time before SLAMMING it home for the @WisconsinHerd 💪💪…",Milwaukee Bucks,1099121662602211328,@Bucks,140,2019-02-23 01:39:59,0,13,0
"RT @WisconsinHerd: Don't miss tonight's game against @ACClippers on TWITCH!

We just tipped off!!

#HerdUp 

https://t.co/wweh1QTWvu https:…",Milwaukee Bucks,1099118045186928640,@Bucks,140,2019-02-23 01:25:37,0,2,1
RT @MayorOfMKE: I was glad to welcome Wayne Embry back to our city. Embry had a great career as a professional player and was a massive pre…,Milwaukee Bucks,1099099180230938624,@Bucks,140,2019-02-23 00:10:39,0,15,0
@Roussakos @BucksProShop We do! Order via https://t.co/wUeu8fz6SA and we ship worldwide.,Milwaukee Bucks,1099096029020995585,@Bucks,88,2019-02-22 23:58:08,1,0,0
"RT @BucksProShop: Commemorate The Greek Freak's bounce slam at #NBAAllStar with this exclusive Team Giannis shirt!! ⭐️

Pre-order NOW: http…",Milwaukee Bucks,1099083328253321217,@Bucks,140,2019-02-22 23:07:40,0,16,1
RT @threekola: 🙏🏼🙏🏼🙏🏼 https://t.co/rfkK6pIjMW,Milwaukee Bucks,1099070637597958146,@Bucks,45,2019-02-22 22:17:14,0,64,0
"""It says a lot about this team and how focused we are to get back on track."" https://t.co/AzW8VQe3yp",Milwaukee Bucks,1099069823731027970,@Bucks,100,2019-02-22 22:14:00,94,12,0
"🚨 @BMOHarrisBank Customers 🚨 

Don't forget to stop by BMO Harris Bank in West Allis (108th St) until 5PM TONIGHT t… https://t.co/FSRLPCNuZ3",Milwaukee Bucks,1099069146392915968,@Bucks,140,2019-02-22 22:11:18,28,5,0
@darrenrovell Get yours from the @BucksProShop HERE: https://t.co/OzcMDSUZOD,Milwaukee Bucks,1099064565759918080,@Bucks,76,2019-02-22 21:53:06,30,6,0
"RT @Bucks: 🚨 @BMOHarrisBank Customers 🚨 

Don't forget to stop by BMO Harris Bank in West Allis from 4-5PM TODAY to meet Donte DiVincenzo!!…",Milwaukee Bucks,1099062292661059584,@Bucks,140,2019-02-22 21:44:04,0,9,0
"RT @LoriNickel: At morning shoot around, @Giannis_An34 greeted 12-year-old Easton King and the great people at @MakeAWish WI. (Story soon).…",Milwaukee Bucks,1099358487321153538,@Matt_velazquez,140,2019-02-23 17:21:03,0,24,0
@Dario_Melendez @TVandeKamp @ArmenSaryan https://t.co/xoOCXJGsnt,Milwaukee Bucks,1099350030308311041,@Matt_velazquez,64,2019-02-23 16:47:26,3,0,0
Latest for the JS: Nikola Mirotic keeps things simple while fitting in during his debut with the Bucks… https://t.co/b2CZ5qhyzc,Milwaukee Bucks,1099117186864566282,@Matt_velazquez,127,2019-02-23 01:22:12,11,2,0
NBA's Last Two Minute Report says Brook Lopez legally attempted a tip-in and the Bucks shouldn't have been called f… https://t.co/8y1SgKF1SA,Milwaukee Bucks,1099073238087450624,@Matt_velazquez,140,2019-02-22 22:27:34,622,111,0
RT @gmatzek: Excited to talk @Bucks basketball tonight on Sports Central with @Matt_Velazquez tonight at 6:15 &amp; @malika_andrews at 7:33. I…,Milwaukee Bucks,1099061785771081728,@Matt_velazquez,143,2019-02-22 21:42:03,0,1,0
"RT @mdesisti: In case you haven't seen it lately, here's some recent pics via #drone of the Bradley Center demo underway. More photos in th…",Milwaukee Bucks,1098968773338562561,@Matt_velazquez,140,2019-02-22 15:32:28,0,11,1
"RT @Matt_Velazquez: Latest for the JS: Bucks 98, Celtics 97: It was a sloppy game most of the night, but Giannis Antetokounmpo kept the Buc…",Milwaukee Bucks,1098950262100770818,@Matt_velazquez,140,2019-02-22 14:18:54,0,4,0
"Latest for the JS: Bucks 98, Celtics 97: It was a sloppy game most of the night, but Giannis Antetokounmpo kept the… https://t.co/2lwhU6JKpM",Milwaukee Bucks,1098817832211623937,@Matt_velazquez,140,2019-02-22 05:32:40,26,4,0
"O Captain! My Captain! I salute you, @billoram. https://t.co/Ghsugz9obW",Milwaukee Bucks,1098817442992869376,@Matt_velazquez,71,2019-02-22 05:31:08,9,1,0
"RT @eric_nehm: After the game, @Matt_Velazquez asked Giannis Antetokounmpo what he was thinking when the ball got swung to Middleton in the…",Milwaukee Bucks,1098802434036649984,@Matt_velazquez,140,2019-02-22 04:31:29,0,11,0
Giannis said he thought he was going to get dunked on by Tatum on that chase down block and it was “going to be the… https://t.co/k9dl4t7lf8,Milwaukee Bucks,1098799089746100224,@Matt_velazquez,140,2019-02-22 04:18:12,162,8,0
"Bucks win, 98-97.",Milwaukee Bucks,1098786274029289472,@Matt_velazquez,17,2019-02-22 03:27:16,147,14,0
Giannis taps to Lopez who taps at the rim. Bounces off the rim but refs whistle a shot-clock violation. Clock appar… https://t.co/gXm3uOPy7V,Milwaukee Bucks,1098785468076961797,@Matt_velazquez,140,2019-02-22 03:24:04,11,0,0
"Giannis tied up by Marcus Smart with 3.7 seconds left and 0.2 on the shot clock. Bucks lead, 98-97. Fantastic defense by Smart.",Milwaukee Bucks,1098785026412634112,@Matt_velazquez,127,2019-02-22 03:22:19,6,1,0
"That was Middleton's first made FG of the second half, by the way. https://t.co/y4eGavjBRJ",Milwaukee Bucks,1098784452438884352,@Matt_velazquez,90,2019-02-22 03:20:02,32,3,0
"Big shot by Khris Middleton with a 3 late in the shot clock. Bucks up, 98-95, with 32.5 seconds left. Celtics timeout.",Milwaukee Bucks,1098784339070996483,@Matt_velazquez,118,2019-02-22 03:19:35,51,8,0
Horford 3. Back and forth we go. https://t.co/PUzQ3YLABA,Milwaukee Bucks,1098784185144233984,@Matt_velazquez,56,2019-02-22 03:18:58,3,0,0
"Brogdon jumper, acrobatic Kyrie layup, Bledsoe finish inside, Kyrie miss, Giannis drives and gets fouled. He makes… https://t.co/A8sCFe2ELU",Milwaukee Bucks,1098784068215468032,@Matt_velazquez,139,2019-02-22 03:18:30,13,0,0
Brogdon drives and gets blocked by Smart. Leads to a Kyrie 3 over Brogdon. Celtics up 90-89.,Milwaukee Bucks,1098783244626083841,@Matt_velazquez,92,2019-02-22 03:15:14,2,0,0
Giannis with a hook in the paint out of the timeout. Felt like Bud wanted to get his guys an easy bucket after 6 straight missed 3's.,Milwaukee Bucks,1098782552406589442,@Matt_velazquez,133,2019-02-22 03:12:29,7,0,0
"RT @Matt_Velazquez: Former Bucks Marques Johnson, Sidney Moncrief and Jack Sikma are all finalists for the Basketball Hall of Fame.",Milwaukee Bucks,1096535542995529731,@cf_gardner,131,2019-02-15 22:23:40,0,38,0
Good to hear @JoelMeyersNBA endorse Giannis as his MVP this morning on @SiriusXMNBA. Absolutely the right call.,Milwaukee Bucks,1096089723842560000,@cf_gardner,111,2019-02-14 16:52:09,14,0,0
Markus Howard moved past Butch Lee into fifth on MU's all-time scoring list with 1744 points. Another 30-point game… https://t.co/Ti1mSSJztJ,Milwaukee Bucks,1095539246977429504,@cf_gardner,140,2019-02-13 04:24:45,19,3,0
Markus Howard had his fifth 30-plus scoring game in Big East play as he scored 36 in MU's 92-73 victory over DePaul… https://t.co/MFwumKQVeV,Milwaukee Bucks,1095536736720093184,@cf_gardner,140,2019-02-13 04:14:46,12,0,0
"RT @DraftExpress: ""Finding Giannis,"" a  new documentary on Giannis Antetokounmpo's unlikely ascent from total unknown to MVP candidate, air…",Milwaukee Bucks,1095531540602339328,@cf_gardner,140,2019-02-13 03:54:07,0,1594,0
"RT @TheSteinLine: Powerful quote from Mavs owner Mark Cuban that will be part of Tuesday's @nytimes NBA newsletter: ""It was my mistake not…",Milwaukee Bucks,1095143684029513728,@cf_gardner,139,2019-02-12 02:12:55,0,632,0
RT @ShandelRich: First time in my nine years of covering the NBA that I’ve heard Erik Spoelstra mention the officiating in the postgame.,Milwaukee Bucks,1095142548673384449,@cf_gardner,136,2019-02-12 02:08:25,0,72,0
"RT @HowardBeck: NBA keeps dinging teams for (mostly) benign quotes, while real tampering basically goes unchecked. https://t.co/88ujZwgVAq",Milwaukee Bucks,1095141872966733826,@cf_gardner,138,2019-02-12 02:05:43,0,93,0
"Marquette outscored Villanova in the paint, 30-18, and the Wildcats had the advantage in points off turnovers, 19-8… https://t.co/m3bnpTAvTk",Milwaukee Bucks,1094366296525979649,@cf_gardner,140,2019-02-09 22:43:52,2,0,0
"more on Wojo quote: ""Because Booth got by his man. Ed stepped up and protected our basket like we wanted him to and… https://t.co/25RKBP4P6p",Milwaukee Bucks,1094365038184460288,@cf_gardner,140,2019-02-09 22:38:52,7,1,0
"Wojo on the two 1-point games MU played this week: ""It's ironic that although it wasn't exactly the   same game sit… https://t.co/TOwlwannDi",Milwaukee Bucks,1094364730062524417,@cf_gardner,140,2019-02-09 22:37:38,5,0,0
"MU coach Steve Wojciechowski credited with Ed Morrow with making the biggest play of the game, stepping up to prote… https://t.co/iC51xTZK61",Milwaukee Bucks,1094359861222129664,@cf_gardner,140,2019-02-09 22:18:17,26,1,0
RT @jeffborzello: From @ESPNStatsInfo: Markus Howard and Sacar Anim scored Marquette's final 26 points. No other Marquette player scored in…,Milwaukee Bucks,1094349874722672641,@cf_gardner,140,2019-02-09 21:38:36,0,21,0
"RT @_Brian_Hamilton: Villanova likely did not get what it wanted out of that. As a result, first Big East loss for the Wildcats. Statement…",Milwaukee Bucks,1094348995638554624,@cf_gardner,139,2019-02-09 21:35:07,0,4,0
"Sacar Anim great D on Booth and team D was there. Final is MU 66, Villanova 65. Great game. https://t.co/3YRwjJJDuW",Milwaukee Bucks,1094348923790127110,@cf_gardner,115,2019-02-09 21:34:50,4,0,0
"RT @MarquetteMBB: 🚨 RECORD ALERT 🚨

So far today, Markus Howard has surpassed...

- #9 Wes Matthews (1,673) 
- #8 Tony Smith (1,688)
- #7 B…",Milwaukee Bucks,1094338363111469057,@cf_gardner,140,2019-02-09 20:52:52,0,105,0
"Sam Hauser breaks out with two baskets early in second half. Sacar Anim up to 9 points and MU leads, 42-32 at under 16 timeout. #mubb",Milwaukee Bucks,1094337611336962049,@cf_gardner,133,2019-02-09 20:49:53,2,0,1
"Halftime: Marquette 30, Villanova 26. Markus Howard with 21 points and neither Hauser brother has scored yet. Howar… https://t.co/EyyJbauqyw",Milwaukee Bucks,1094331500840013824,@cf_gardner,140,2019-02-09 20:25:36,1,0,0
"RT @eric_nehm: This will be the fourth game Antetokounmpo misses this season.
Toronto - 10/29
Cleveland - 12/10
Washington - 1/11 https://t…",Milwaukee Bucks,1094320136557875205,@cf_gardner,140,2019-02-09 19:40:26,0,2,0
"RT @TheAthleticCBB: In the days leading up the St. John's game, @_Brian_Hamilton watched as @MarquetteMBB All-American guard Markus Howard…",Milwaukee Bucks,1093625013222211587,@cf_gardner,139,2019-02-07 21:38:16,0,3,0
"four straight on the line

Wolves at Bucks
7:30PM, Fiserv Forum

📺 » @fsnorth
📻 » @wccoradio
📲 »… https://t.co/98YwWOycIJ",Minnesota Timberwolves,1099419742807445504,@Timberwolves,121,2019-02-23 21:24:27,125,10,0
Forever with us. #ForFlip https://t.co/n4nOvX3T36,Minnesota Timberwolves,1099372604790579200,@Timberwolves,49,2019-02-23 18:17:08,959,106,1
"Across the border. 

@fitbit Scouting Report » https://t.co/PT3gKvHht1 https://t.co/WgSHnJG7ZM",Minnesota Timberwolves,1099347355093159936,@Timberwolves,94,2019-02-23 16:36:48,82,5,0
RT @1Tyus: #AllEyesNorth,Minnesota Timberwolves,1099326686901035008,@Timberwolves,24,2019-02-23 15:14:41,0,35,1
"Happy 24th birthday, @22wiggins 🎉 https://t.co/uolL8radrJ",Minnesota Timberwolves,1099323640200548353,@Timberwolves,57,2019-02-23 15:02:34,1337,143,0
Tonights @fitbit Final Stats: https://t.co/sj6XkAeNin,Minnesota Timberwolves,1099171996590587904,@Timberwolves,53,2019-02-23 05:00:00,88,4,0
RT @TajGibson22: Love this game and all the highs and lows that come with it. #godisgood #thankful https://t.co/ZE5HEi3vPB,Minnesota Timberwolves,1099158570820661249,@Timberwolves,122,2019-02-23 04:06:39,0,9,2
"RT @22wiggins: Felt good to be back with my wolves and to get the W @ New York, New York https://t.co/TmjUCsXPfS",Minnesota Timberwolves,1099153441912430598,@Timberwolves,112,2019-02-23 03:46:16,0,34,0
Leaving the Big Apple with a W https://t.co/p3y0y1bNfi,Minnesota Timberwolves,1099151871841832961,@Timberwolves,54,2019-02-23 03:40:02,280,32,0
🐺 x @garyvee https://t.co/zzGb0sLZ9l,Minnesota Timberwolves,1099142994001911808,@Timberwolves,36,2019-02-23 03:04:45,257,18,0
longest win streak in the West 👀 https://t.co/vtDdTMEX8s,Minnesota Timberwolves,1099142961076555779,@Timberwolves,56,2019-02-23 03:04:37,516,66,0
"WOLVES WIN 🐺

WOLVES WIN 🐺

WOLVES WIN 🐺 https://t.co/5FLTpHyf18",Minnesota Timberwolves,1099141487072329728,@Timberwolves,64,2019-02-23 02:58:46,627,71,0
Y’all feel this one back home too? https://t.co/cHc3RP5CwH,Minnesota Timberwolves,1099140808345903104,@Timberwolves,58,2019-02-23 02:56:04,111,5,0
NEW YORK'S FINEST https://t.co/OmMtZFegmc,Minnesota Timberwolves,1099140752272248832,@Timberwolves,41,2019-02-23 02:55:51,112,7,0
get you a former MVP not afraid to step in front of a charge https://t.co/Z8RPP0Fqtv,Minnesota Timberwolves,1099139969602543617,@Timberwolves,84,2019-02-23 02:52:44,273,46,0
one more to go... https://t.co/i6VN3M0vGQ,Minnesota Timberwolves,1099135464727105537,@Timberwolves,41,2019-02-23 02:34:50,80,6,0
HOW @DROSE?!?!?!?! https://t.co/rfHNPaAxoB,Minnesota Timberwolves,1099135270287495169,@Timberwolves,42,2019-02-23 02:34:04,1919,428,0
https://t.co/tcVaDSl64v,Minnesota Timberwolves,1099133472973770752,@Timberwolves,23,2019-02-23 02:26:55,145,9,0
🗣 FIRST-TEAM ALL-DEFENSE https://t.co/BUrDrhdIzE,Minnesota Timberwolves,1099128037361242112,@Timberwolves,48,2019-02-23 02:05:19,161,14,0
roughly 78 smiles per 36 for @TajGibson22. that's gotta be a league-leading number https://t.co/X6LwkxGOIS,Minnesota Timberwolves,1099125301152485376,@Timberwolves,106,2019-02-23 01:54:27,276,17,0
